FileID,audio_path,audio_length,window_start,window_length,Start,End,Start.1,End.1,Start.2,End.2,Start.3,End.3,Start.4,End.4
PNHdNgIY3Aw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_PNHdNgIY3Aw.mp3,10.0,0,10.0,,,,,,,,,,
DDDf0s25yDI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_DDDf0s25yDI.mp3,10.0,0,10.0,,,,,,,,,,
hP80H7aGg2s,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_hP80H7aGg2s.mp3,10.0,0,10.0,,,,,,,,,,
BAS2_4e1GuE,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_BAS2_4e1GuE.mp3,9.7,0,9.7,,,,,,,,,,
kyA4jdDuzlo,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_kyA4jdDuzlo.mp3,10.0,0,10.0,,,,,,,,,,
WFPu9WBpnls,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_WFPu9WBpnls.mp3,10.0,0,10.0,,,,,,,,,,
iXg2NogRuow,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_iXg2NogRuow.mp3,10.0,0,10.0,,,,,,,,,,
-86o3DCIe74,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-86o3DCIe74.mp3,10.0,0,10.0,,,,,,,,,,
34mspwxMvFk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_34mspwxMvFk.mp3,9.6,0,9.6,,,,,,,,,,
vVmN4KwO5t8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_vVmN4KwO5t8.mp3,10.0,0,10.0,,,,,,,,,,
p-rufuWrif4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_p-rufuWrif4.mp3,10.0,0,10.0,,,,,,,,,,
KBczHXJlqSI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_KBczHXJlqSI.mp3,10.0,0,10.0,,,,,,,,,,
DK7CYXsz8TI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_DK7CYXsz8TI.mp3,10.0,0,10.0,,,,,,,,,,
JegnuEH5OKc,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_JegnuEH5OKc.mp3,10.0,0,10.0,,,,,,,,,,
ixI7mslXDF4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_ixI7mslXDF4.mp3,10.0,0,10.0,,,,,,,,,,
WluyGI6KF5s,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_WluyGI6KF5s.mp3,10.0,0,10.0,,,,,,,,,,
JImkUjKIVio,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_JImkUjKIVio.mp3,10.0,0,10.0,,,,,,,,,,
yj5s0GPNtoc,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_yj5s0GPNtoc.mp3,10.0,0,10.0,,,,,,,,,,
Lu7BjkFz_j0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Lu7BjkFz_j0.mp3,10.0,0,10.0,,,,,,,,,,
-usLAmn7Gn8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-usLAmn7Gn8.mp3,10.0,0,10.0,,,,,,,,,,
mSpnoTww8_M,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_mSpnoTww8_M.mp3,10.0,0,10.0,,,,,,,,,,
b4h2mLHgXRQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_b4h2mLHgXRQ.mp3,10.0,0,10.0,,,,,,,,,,
58m4oMvOwOw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_58m4oMvOwOw.mp3,10.0,0,10.0,,,,,,,,,,
W7SM7fviW_w,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_W7SM7fviW_w.mp3,10.0,0,10.0,,,,,,,,,,
gGBduVKMUL4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_gGBduVKMUL4.mp3,9.4,0,9.4,,,,,,,,,,
DFxlc_1D5pA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_DFxlc_1D5pA.mp3,10.0,0,10.0,,,,,,,,,,
ZQGQkDMbwXk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_ZQGQkDMbwXk.mp3,10.0,0,10.0,,,,,,,,,,
dwsveRjrVxA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_dwsveRjrVxA.mp3,10.0,0,10.0,,,,,,,,,,
4MVdLIQiczg,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_4MVdLIQiczg.mp3,10.0,0,10.0,,,,,,,,,,
2A6c-p95o4A,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_2A6c-p95o4A.mp3,10.0,0,10.0,,,,,,,,,,
pzTmmGpuj1Q,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_pzTmmGpuj1Q.mp3,9.2,0,9.2,,,,,,,,,,
pt6hR71d64c,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_pt6hR71d64c.mp3,10.0,0,10.0,,,,,,,,,,
8qd6tD4-gDA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_8qd6tD4-gDA.mp3,10.0,0,10.0,,,,,,,,,,
628Sa2f04qg,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_628Sa2f04qg.mp3,10.0,0,10.0,,,,,,,,,,
lLIacKs34B0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_lLIacKs34B0.mp3,10.0,0,10.0,,,,,,,,,,
W8MPZcgZ500,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_W8MPZcgZ500.mp3,10.0,0,10.0,,,,,,,,,,
VdOW7p46dlc,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_VdOW7p46dlc.mp3,10.0,0,10.0,,,,,,,,,,
J3ffMeSYwoE,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_J3ffMeSYwoE.mp3,10.0,0,10.0,,,,,,,,,,
pyUlVp1G2Vc,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_pyUlVp1G2Vc.mp3,10.0,0,10.0,,,,,,,,,,
j3sVc-m4R9I,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_j3sVc-m4R9I.mp3,10.0,0,10.0,,,,,,,,,,
UFJauwX-Yi0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_UFJauwX-Yi0.mp3,10.0,0,10.0,,,,,,,,,,
5nSlro1t588,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_5nSlro1t588.mp3,10.0,0,10.0,,,,,,,,,,
qwF2UxXI06o,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_qwF2UxXI06o.mp3,10.0,0,10.0,,,,,,,,,,
3AUonyv5bwk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_3AUonyv5bwk.mp3,10.0,0,10.0,,,,,,,,,,
iFFuvGiUKFk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_iFFuvGiUKFk.mp3,10.0,0,10.0,,,,,,,,,,
Qr8hQrTFAX8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Qr8hQrTFAX8.mp3,10.0,0,10.0,,,,,,,,,,
2BAhHfx5VNM,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_2BAhHfx5VNM.mp3,10.0,0,10.0,,,,,,,,,,
BATUeCkpluU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_BATUeCkpluU.mp3,10.0,0,10.0,,,,,,,,,,
ZbzUCF-PP7Y,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_ZbzUCF-PP7Y.mp3,10.0,0,10.0,,,,,,,,,,
TiDkMlICfVc,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_TiDkMlICfVc.mp3,10.0,0,10.0,,,,,,,,,,
0fMaT9USPss,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_0fMaT9USPss.mp3,10.0,0,10.0,,,,,,,,,,
Jg6opDZHxM0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Jg6opDZHxM0.mp3,10.0,0,10.0,,,,,,,,,,
kJMTXBboT64,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_kJMTXBboT64.mp3,9.1,0,9.1,,,,,,,,,,
Y9mJoPcLJaM,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Y9mJoPcLJaM.mp3,10.0,0,10.0,,,,,,,,,,
e-jdfP26D7o,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_e-jdfP26D7o.mp3,9.1,0,9.1,,,,,,,,,,
EvrG6TYbuKw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_EvrG6TYbuKw.mp3,10.0,0,10.0,,,,,,,,,,
q3BgaauJ4j8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_q3BgaauJ4j8.mp3,10.0,0,10.0,,,,,,,,,,
DIr4FfAKu8c,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_DIr4FfAKu8c.mp3,10.0,0,10.0,,,,,,,,,,
9tT_sLDQLtE,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_9tT_sLDQLtE.mp3,10.0,0,10.0,,,,,,,,,,
m5O5DmYqpqM,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_m5O5DmYqpqM.mp3,10.0,0,10.0,,,,,,,,,,
9x0a0K5wQgk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_9x0a0K5wQgk.mp3,10.0,0,10.0,,,,,,,,,,
1JX1orbejU8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_1JX1orbejU8.mp3,10.0,0,10.0,,,,,,,,,,
o6D-_wUcRVg,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_o6D-_wUcRVg.mp3,10.0,0,10.0,,,,,,,,,,
KlUmb5i4GQ8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_KlUmb5i4GQ8.mp3,9.6,0,9.6,,,,,,,,,,
3FlWPVNmmi4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_3FlWPVNmmi4.mp3,10.0,0,10.0,,,,,,,,,,
7BDcPgVr2oA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_7BDcPgVr2oA.mp3,9.4,0,9.4,,,,,,,,,,
1assdbxDECA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_1assdbxDECA.mp3,10.0,0,10.0,,,,,,,,,,
umIED1k5_5g,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_umIED1k5_5g.mp3,10.0,0,10.0,,,,,,,,,,
JRoNsMS-QfU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_JRoNsMS-QfU.mp3,10.0,0,10.0,,,,,,,,,,
LmCXsV6vSmI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_LmCXsV6vSmI.mp3,10.0,0,10.0,,,,,,,,,,
xsoydujxYOQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_xsoydujxYOQ.mp3,10.0,0,10.0,,,,,,,,,,
ESgm-bg0pgY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_ESgm-bg0pgY.mp3,10.0,0,10.0,,,,,,,,,,
oIMXUpcIhjo,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_oIMXUpcIhjo.mp3,10.0,0,10.0,,,,,,,,,,
Y_GVnlnDJAw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Y_GVnlnDJAw.mp3,10.0,0,10.0,,,,,,,,,,
BiZiwrSaD5E,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_BiZiwrSaD5E.mp3,10.0,0,10.0,,,,,,,,,,
l3KEMQ9C8Io,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_l3KEMQ9C8Io.mp3,10.0,0,10.0,,,,,,,,,,
MYZE6-V3G_w,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_MYZE6-V3G_w.mp3,10.0,0,10.0,,,,,,,,,,
2BnRHXAsNxE,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_2BnRHXAsNxE.mp3,4.0,0,4.0,,,,,,,,,,
AEX0dLlPXFg,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_AEX0dLlPXFg.mp3,10.0,0,10.0,,,,,,,,,,
2BKBoGDHrTo,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_2BKBoGDHrTo.mp3,10.0,0,10.0,,,,,,,,,,
QQ3V0i3400E,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_QQ3V0i3400E.mp3,10.0,0,10.0,,,,,,,,,,
BPRzrsrCmu8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_BPRzrsrCmu8.mp3,10.0,0,10.0,,,,,,,,,,
OsSKGR2OV2k,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_OsSKGR2OV2k.mp3,9.3,0,9.3,,,,,,,,,,
5mIPCKrYDNc,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_5mIPCKrYDNc.mp3,10.0,0,10.0,,,,,,,,,,
7uxF9CsxW88,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_7uxF9CsxW88.mp3,10.0,0,10.0,,,,,,,,,,
52iV0GGAMUI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_52iV0GGAMUI.mp3,10.0,0,10.0,,,,,,,,,,
Qf2StNsdW4g,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Qf2StNsdW4g.mp3,10.0,0,10.0,,,,,,,,,,
nVqv_IQyG60,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_nVqv_IQyG60.mp3,9.5,0,9.5,,,,,,,,,,
pipc9BBUrOk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_pipc9BBUrOk.mp3,10.0,0,10.0,,,,,,,,,,
PG0GHMNTKPM,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_PG0GHMNTKPM.mp3,10.0,0,10.0,,,,,,,,,,
693QyzgEZ7k,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_693QyzgEZ7k.mp3,10.0,0,10.0,,,,,,,,,,
ZN7hLS9-oT4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_ZN7hLS9-oT4.mp3,10.0,0,10.0,,,,,,,,,,
VeA0p0PlNtU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_VeA0p0PlNtU.mp3,10.0,0,10.0,,,,,,,,,,
pAJEZHFBfKA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_pAJEZHFBfKA.mp3,10.0,0,10.0,,,,,,,,,,
8l4UVQia0c0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_8l4UVQia0c0.mp3,10.0,0,10.0,,,,,,,,,,
KFNee9YkgVI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_KFNee9YkgVI.mp3,10.0,0,10.0,,,,,,,,,,
fyJL6heGo6k,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_fyJL6heGo6k.mp3,10.0,0,10.0,,,,,,,,,,
lnwskw8wc9M,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_lnwskw8wc9M.mp3,10.0,0,10.0,,,,,,,,,,
_vFIE0HOqAk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt__vFIE0HOqAk.mp3,10.0,0,10.0,,,,,,,,,,
YPY6XH-no5k,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_YPY6XH-no5k.mp3,10.0,0,10.0,,,,,,,,,,
aHG0X89aVa8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_aHG0X89aVa8.mp3,10.0,0,10.0,,,,,,,,,,
_93EWEEkMk8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt__93EWEEkMk8.mp3,10.0,0,10.0,,,,,,,,,,
rQOxZptukXI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_rQOxZptukXI.mp3,10.0,0,10.0,,,,,,,,,,
YwiDSRC1Evs,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_YwiDSRC1Evs.mp3,10.0,0,10.0,,,,,,,,,,
-72EPJzC_Nw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-72EPJzC_Nw.mp3,10.0,0,10.0,,,,,,,,,,
V67YfCYfL_s,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_V67YfCYfL_s.mp3,10.0,0,10.0,,,,,,,,,,
gJDuHej_u08,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_gJDuHej_u08.mp3,9.1,0,9.1,,,,,,,,,,
ZhSDMqF_zYQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_ZhSDMqF_zYQ.mp3,10.0,0,10.0,,,,,,,,,,
rUjAzdqmNSw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_rUjAzdqmNSw.mp3,9.3,0,9.3,,,,,,,,,,
qczR1zH2lP0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_qczR1zH2lP0.mp3,10.0,0,10.0,,,,,,,,,,
4UQDIA3uNrM,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_4UQDIA3uNrM.mp3,10.0,0,10.0,,,,,,,,,,
Zmz60fYqCfQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Zmz60fYqCfQ.mp3,10.0,0,10.0,,,,,,,,,,
WpERUHr15P8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_WpERUHr15P8.mp3,10.0,0,10.0,,,,,,,,,,
EvAlHdNki8E,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_EvAlHdNki8E.mp3,9.9,0,9.9,,,,,,,,,,
-SBGPyTdVP4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-SBGPyTdVP4.mp3,10.0,0,10.0,,,,,,,,,,
0w3Knkm2jI4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_0w3Knkm2jI4.mp3,10.0,0,10.0,,,,,,,,,,
6QWBQmKwoe8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_6QWBQmKwoe8.mp3,10.0,0,10.0,,,,,,,,,,
oGdtzQHILok,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_oGdtzQHILok.mp3,10.0,0,10.0,,,,,,,,,,
-yijyB8I78s,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-yijyB8I78s.mp3,10.0,0,10.0,,,,,,,,,,
oabNQnlOFxs,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_oabNQnlOFxs.mp3,10.0,0,10.0,,,,,,,,,,
TPZw7Bz6cCI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_TPZw7Bz6cCI.mp3,10.0,0,10.0,,,,,,,,,,
0zmQHwHABK4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_0zmQHwHABK4.mp3,10.0,0,10.0,,,,,,,,,,
0wwpiUXLGlU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_0wwpiUXLGlU.mp3,10.0,0,10.0,,,,,,,,,,
4Spk3k5Jyt4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_4Spk3k5Jyt4.mp3,10.0,0,10.0,,,,,,,,,,
es5B63kcHaE,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_es5B63kcHaE.mp3,10.0,0,10.0,,,,,,,,,,
fwk97aozk74,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_fwk97aozk74.mp3,9.7,0,9.7,,,,,,,,,,
4_jNCq5Rh3Q,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_4_jNCq5Rh3Q.mp3,10.0,0,10.0,,,,,,,,,,
AdlnHfY0_vE,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_AdlnHfY0_vE.mp3,8.7,0,8.7,,,,,,,,,,
4V0yQXqQxKk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_4V0yQXqQxKk.mp3,10.0,0,10.0,,,,,,,,,,
BvRFMvP-kEA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_BvRFMvP-kEA.mp3,10.0,0,10.0,,,,,,,,,,
0NQc62jhUlY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_0NQc62jhUlY.mp3,10.0,0,10.0,,,,,,,,,,
J67zdnd4Y_Y,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_J67zdnd4Y_Y.mp3,10.0,0,10.0,,,,,,,,,,
kv4J73tTfoM,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_kv4J73tTfoM.mp3,10.0,0,10.0,,,,,,,,,,
1vpMfOhgqVI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_1vpMfOhgqVI.mp3,10.0,0,10.0,,,,,,,,,,
j5InPnXxhu8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_j5InPnXxhu8.mp3,10.0,0,10.0,,,,,,,,,,
ym0hC0GPfOQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_ym0hC0GPfOQ.mp3,10.0,0,10.0,,,,,,,,,,
oJq-HrzUfN8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_oJq-HrzUfN8.mp3,9.4,0,9.4,,,,,,,,,,
Ns7ql1jomGE,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Ns7ql1jomGE.mp3,10.0,0,10.0,,,,,,,,,,
6GIJdWItXmc,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_6GIJdWItXmc.mp3,10.0,0,10.0,,,,,,,,,,
fDW57-24JS0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_fDW57-24JS0.mp3,10.0,0,10.0,,,,,,,,,,
Dnko5TefYgs,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Dnko5TefYgs.mp3,10.0,0,10.0,,,,,,,,,,
Bla9r5IwX2I,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Bla9r5IwX2I.mp3,10.0,0,10.0,,,,,,,,,,
nJr3_F1epIk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_nJr3_F1epIk.mp3,10.0,0,10.0,,,,,,,,,,
damT-JHJYDM,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_damT-JHJYDM.mp3,10.0,0,10.0,,,,,,,,,,
K6G43_l_37g,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_K6G43_l_37g.mp3,9.1,0,9.1,,,,,,,,,,
4Zd6vr5J-T4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_4Zd6vr5J-T4.mp3,10.0,0,10.0,,,,,,,,,,
