,start,duration,sub_start,sub_duration,audio_path,label
7245,1871.63,1.79,1872.02,1.0,Bsr001/chan1.sph,0
7246,698.2,0.73,698.11,1.0,Bsr001/chan1.sph,0
7247,839.53,2.99,840.05,1.0,Bsr001/chan2.sph,0
7248,558.27,3.75,558.66,1.0,Bsr001/chan3.sph,0
7249,521.42,1.99,522.2,1.0,Bsr001/chan1.sph,0
7250,1167.39,3.46,1168.75,1.0,Bsr001/chan3.sph,0
7251,1646.85,0.91,1646.84,1.0,Bsr001/chan4.sph,0
7252,164.44,1.34,164.68,1.0,Bsr001/chan2.sph,0
7253,937.02,0.78,937.0,1.0,Bsr001/chan9.sph,0
7254,3230.39,1.0,3230.39,1.0,Bsr001/chan2.sph,0
7255,980.65,1.04,980.68,1.0,Bsr001/chan1.sph,0
7256,1675.22,0.92,1675.14,1.0,Bsr001/chan0.sph,0
7257,2556.26,0.98,2556.25,1.0,Bsr001/chan8.sph,0
7258,680.77,0.91,680.72,1.0,Bsr001/chan8.sph,0
7259,1177.0,3.52,1178.94,1.0,Bsr001/chan8.sph,0
7260,1158.0,1.39,1158.07,1.0,Bsr001/chan9.sph,0
7261,3331.8,4.25,3332.04,1.0,Bsr001/chanA.sph,0
7262,3392.72,1.01,3392.72,1.0,Bsr001/chan1.sph,0
7263,482.29,0.87,482.24,1.0,Bsr001/chan4.sph,0
7264,1559.7,2.07,1560.12,1.0,Bsr001/chan0.sph,0
7265,2357.48,1.37,2357.68,1.0,Bsr001/chan1.sph,0
7266,334.43,1.58,334.43,1.0,Bsr001/chanA.sph,0
7267,1677.81,2.54,1678.54,1.0,Bsr001/chan0.sph,0
7268,829.27,2.02,829.34,1.0,Bsr001/chan0.sph,0
7269,1613.59,1.05,1613.62,1.0,Bsr001/chan9.sph,0
7270,1174.53,3.68,1175.99,1.0,Bsr001/chan3.sph,0
7271,2058.67,0.63,2058.4,1.0,Bsr001/chanA.sph,0
7272,717.47,2.45,718.77,1.0,Bsr001/chan9.sph,0
7273,3336.71,0.81,3336.68,1.0,Bsr001/chan2.sph,0
7274,3252.33,0.62,3252.02,1.0,Bsr001/chan1.sph,0
7275,3417.62,1.69,3418.09,1.0,Bsr001/chanA.sph,0
7276,2054.26,1.65,2054.41,1.0,Bsr001/chan8.sph,0
7277,3072.27,2.11,3073.3,1.0,Bsr001/chan4.sph,0
7278,2931.94,5.22,2931.99,1.0,Bsr001/chan3.sph,0
7279,2875.53,1.93,2875.79,1.0,Bsr001/chan4.sph,0
7280,1528.26,7.01,1530.94,1.0,Bsr001/chan2.sph,0
7281,966.67,2.35,967.94,1.0,Bsr001/chan9.sph,0
7282,2072.76,2.1,2072.83,1.0,Bsr001/chan8.sph,0
7283,117.98,3.86,120.02,1.0,Bsr001/chan4.sph,0
7284,1561.45,2.12,1561.46,1.0,Bsr001/chan2.sph,0
7285,320.91,1.2,321.0,1.0,Bsr001/chan4.sph,0
7286,988.94,1.51,989.12,1.0,Bsr001/chan3.sph,0
7287,1056.4,1.6,1056.52,1.0,Bsr001/chanA.sph,0
7288,1226.8,1.47,1227.22,1.0,Bsr001/chanA.sph,0
7289,1897.13,1.01,1897.13,1.0,Bsr001/chan3.sph,0
7290,3130.77,1.6,3131.13,1.0,Bsr001/chan8.sph,0
7291,2898.62,1.7,2898.87,1.0,Bsr001/chan3.sph,0
7292,2108.75,3.24,2109.61,1.0,Bsr001/chan1.sph,0
7293,835.38,1.23,835.58,1.0,Bsr001/chan9.sph,0
7294,1324.4,1.72,1325.01,1.0,Bsr001/chan8.sph,0
7295,2444.26,1.11,2444.31,1.0,Bsr001/chan3.sph,0
7296,2307.03,1.6,2307.07,1.0,Bsr001/chan2.sph,0
7297,924.56,1.21,924.77,1.0,Bsr001/chan3.sph,0
7298,2397.37,0.8,2397.31,1.0,Bsr001/chan1.sph,0
7299,1786.67,2.32,1786.7,1.0,Bsr001/chan2.sph,0
7300,589.52,2.18,589.73,1.0,Bsr001/chan4.sph,0
7301,1371.82,2.53,1372.37,1.0,Bsr001/chan3.sph,0
7302,1136.02,2.54,1137.04,1.0,Bsr001/chan8.sph,0
7303,3177.04,2.03,3178.05,1.0,Bsr001/chanA.sph,0
7304,2254.17,1.5,2254.24,1.0,Bsr001/chan3.sph,0
7305,601.06,1.81,601.36,1.0,Bsr001/chan9.sph,0
7306,3242.53,5.6,3243.37,1.0,Bsr001/chan4.sph,0
7307,431.82,1.56,432.06,1.0,Bsr001/chan9.sph,0
7308,760.51,4.33,760.67,1.0,Bsr001/chan3.sph,0
7309,1285.45,0.8,1285.34,1.0,Bsr001/chanA.sph,0
7310,2633.26,1.41,2633.44,1.0,Bsr001/chan0.sph,0
7311,2892.59,0.99,2892.59,1.0,Bsr001/chan9.sph,0
7312,2041.45,0.63,2041.38,1.0,Bsr001/chan8.sph,0
7313,1491.3,1.59,1491.39,1.0,Bsr001/chan1.sph,0
7314,533.04,1.26,533.29,1.0,Bsr001/chan2.sph,0
7315,2343.81,1.18,2343.96,1.0,Bsr001/chanA.sph,0
7316,1683.79,1.09,1683.82,1.0,Bsr001/chan9.sph,0
7317,3087.63,1.11,3087.73,1.0,Bsr001/chan2.sph,0
7318,1000.97,1.49,1001.13,1.0,Bsr001/chanA.sph,0
7319,977.17,1.41,977.38,1.0,Bsr001/chan2.sph,0
7320,2335.61,0.95,2335.61,1.0,Bsr001/chan3.sph,0
7321,1924.54,3.03,1925.85,1.0,Bsr001/chan0.sph,0
7322,2482.74,1.52,2483.11,1.0,Bsr001/chan1.sph,0
7323,3315.82,1.77,3316.49,1.0,Bsr001/chan2.sph,0
7324,2531.01,4.24,2531.36,1.0,Bsr001/chan2.sph,0
7325,2214.13,5.14,2216.94,1.0,Bsr001/chan0.sph,0
7326,117.93,2.86,118.23,1.0,Bsr001/chan1.sph,0
7327,1613.93,3.07,1615.92,1.0,Bsr001/chan1.sph,0
7328,766.73,1.34,767.06,1.0,Bsr001/chanA.sph,0
7329,2926.74,1.16,2926.88,1.0,Bsr001/chan2.sph,0
7330,405.19,1.34,405.27,1.0,Btr001/chan3.sph,0
7331,1794.16,0.73,1794.02,1.0,Btr001/chan7.sph,0
7332,3489.42,1.8,3489.88,1.0,Btr001/chan2.sph,0
7333,2085.59,1.35,2085.62,1.0,Btr001/chan7.sph,0
7334,1343.71,2.28,1344.26,1.0,Btr001/chan0.sph,0
7335,3396.34,1.16,3396.34,1.0,Btr001/chan7.sph,0
7336,1646.8,1.75,1646.96,1.0,Btr001/chan2.sph,0
7337,1757.44,1.79,1758.01,1.0,Btr001/chan2.sph,0
7338,929.34,1.66,929.7,1.0,Btr001/chan3.sph,0
7339,3244.78,3.5,3246.19,1.0,Btr001/chan6.sph,0
7340,2528.13,0.83,2528.11,1.0,Btr001/chan9.sph,0
7341,3888.49,0.79,3888.43,1.0,Btr001/chan0.sph,0
7342,3451.49,0.96,3451.49,1.0,Btr001/chan7.sph,0
7343,1240.24,1.26,1240.49,1.0,Btr001/chan7.sph,0
7344,831.22,0.66,831.19,1.0,Btr001/chan7.sph,0
7345,1375.93,1.12,1375.94,1.0,Btr001/chan0.sph,0
7346,2249.53,1.26,2249.6,1.0,Btr001/chan3.sph,0
7347,3313.92,1.95,3314.14,1.0,Btr001/chan6.sph,0
7348,1335.58,0.74,1335.37,1.0,Btr001/chan6.sph,0
7349,1712.37,1.0,1712.37,1.0,Btr001/chan6.sph,0
7350,956.08,2.18,957.19,1.0,Btr001/chan0.sph,0
7351,1116.89,2.45,1118.17,1.0,Btr001/chan7.sph,0
7352,2503.66,1.91,2504.14,1.0,Btr001/chan6.sph,0
7353,1415.84,1.03,1415.87,1.0,Btr001/chan6.sph,0
7354,2779.7,1.4,2779.82,1.0,Btr001/chan6.sph,0
7355,250.89,0.5,250.57,1.0,Btr001/chan2.sph,0
7356,1284.33,1.22,1284.42,1.0,Btr001/chan2.sph,0
7357,3411.76,1.17,3411.85,1.0,Btr001/chan7.sph,0
7358,1739.2,0.67,1738.99,1.0,Btr001/chan3.sph,0
7359,1033.88,6.14,1033.95,1.0,Btr001/chan7.sph,0
7360,3574.21,1.72,3574.65,1.0,Btr001/chan7.sph,0
7361,731.24,3.08,732.49,1.0,Btr001/chan0.sph,0
7362,2344.23,1.55,2344.6,1.0,Btr001/chan7.sph,0
7363,769.71,0.52,769.51,1.0,Btr001/chan9.sph,0
7364,1044.76,1.25,1045.0,1.0,Btr001/chan7.sph,0
7365,1717.84,1.06,1717.86,1.0,Btr001/chan2.sph,0
7366,1090.91,1.01,1090.91,1.0,Btr001/chan6.sph,0
7367,2618.21,1.64,2618.63,1.0,Btr001/chan7.sph,0
7368,2222.51,0.71,2222.46,1.0,Btr001/chan7.sph,0
7369,1543.54,1.17,1543.7,1.0,Btr001/chan6.sph,0
7370,1884.33,1.51,1884.65,1.0,Btr001/chan7.sph,0
7371,374.21,0.61,373.9,1.0,Btr001/chan2.sph,0
7372,3961.74,1.8,3962.35,1.0,Btr001/chan6.sph,0
7373,604.39,1.61,604.97,1.0,Btr001/chan6.sph,0
7374,3799.05,1.06,3799.06,1.0,Btr001/chan0.sph,0
7375,763.05,1.12,763.08,1.0,Btr001/chan6.sph,0
7376,708.93,0.42,708.75,1.0,Btr001/chan7.sph,0
7377,602.76,0.76,602.66,1.0,Btr001/chan2.sph,0
7378,77.63,1.58,78.12,1.0,Btr001/chan3.sph,0
7379,1640.53,4.12,1642.46,1.0,Btr001/chan6.sph,0
7380,3439.67,2.18,3440.05,1.0,Btr001/chan2.sph,0
7381,1796.66,3.24,1796.67,1.0,Btr001/chan6.sph,0
7382,485.34,2.22,485.44,1.0,Btr001/chan7.sph,0
7383,3417.12,2.28,3417.35,1.0,Btr001/chan3.sph,0
7384,561.28,2.06,562.27,1.0,Btr001/chan6.sph,0
7385,187.5,1.38,187.81,1.0,Btr001/chan2.sph,0
7386,899.82,4.13,900.31,1.0,Btr001/chan9.sph,0
7387,3889.29,5.99,3890.43,1.0,Btr001/chan2.sph,0
7388,113.17,2.22,113.41,1.0,Btr001/chan9.sph,0
7389,3843.34,1.11,3843.43,1.0,Btr001/chan3.sph,0
7390,3109.28,0.58,3109.06,1.0,Btr001/chan2.sph,0
7391,2709.02,0.88,2708.97,1.0,Btr001/chan9.sph,0
7392,3331.55,0.39,3331.22,1.0,Btr001/chan9.sph,0
7393,1159.11,1.07,1159.17,1.0,Btr001/chan0.sph,0
7394,207.18,0.77,206.99,1.0,Btr001/chan0.sph,0
7395,638.75,2.37,639.37,1.0,Btr001/chan7.sph,0
7396,1245.62,1.92,1245.97,1.0,Btr001/chan2.sph,0
7397,2291.55,0.76,2291.54,1.0,Btr001/chan2.sph,0
7398,2231.31,1.14,2231.44,1.0,Btr001/chan2.sph,0
7399,3004.81,1.87,3004.83,1.0,Btr001/chan3.sph,0
7400,2901.09,0.67,2901.04,1.0,Btr001/chan0.sph,0
7401,569.42,2.24,570.32,1.0,Btr001/chan2.sph,0
7402,2339.92,2.69,2339.93,1.0,Btr001/chan3.sph,0
7403,2793.03,2.89,2794.52,1.0,Btr001/chan7.sph,0
7404,1348.86,1.26,1349.12,1.0,Btr001/chan7.sph,0
7405,1098.22,2.34,1099.34,1.0,Btr001/chan0.sph,0
7406,2833.51,0.74,2833.35,1.0,Btr001/chan3.sph,0
7407,3005.85,3.36,3006.15,1.0,Btr001/chan2.sph,0
7408,3700.38,1.32,3700.52,1.0,Btr001/chan3.sph,0
7409,123.37,1.35,123.43,1.0,Btr001/chan3.sph,0
7410,3645.8,1.35,3645.92,1.0,Btr001/chan2.sph,0
7411,2476.49,0.77,2476.47,1.0,Btr001/chan7.sph,0
7412,30.86,5.98,31.5,1.0,Btr001/chan6.sph,0
7413,1496.03,5.08,1498.37,1.0,Btr001/chan7.sph,0
7414,1054.52,2.33,1054.62,1.0,Btr001/chan6.sph,0
7415,2346.18,2.97,2348.01,1.0,Btr001/chan0.sph,0
7416,599.73,2.3,600.39,1.0,Btr001/chan0.sph,0
7417,1999.21,0.65,1999.0,1.0,Btr001/chan0.sph,0
7418,2116.65,1.39,2116.98,1.0,Btr001/chan3.sph,0
7419,3377.1,0.6,3376.95,1.0,Btr001/chan6.sph,0
7420,3952.43,0.52,3952.22,1.0,Btr001/chan3.sph,0
7421,1128.29,0.62,1128.16,1.0,Btr001/chan7.sph,0
7422,2456.61,0.39,2456.13,1.0,Btr001/chan6.sph,0
7423,3211.25,4.64,3214.84,1.0,Btr001/chan2.sph,0
7424,2713.67,1.89,2713.84,1.0,Btr001/chan7.sph,0
7425,798.49,1.18,798.53,1.0,Btr001/chan6.sph,0
7426,2563.59,1.54,2563.91,1.0,Btr001/chan2.sph,0
7427,161.75,2.81,162.66,1.0,Btr001/chan6.sph,0
7428,2517.48,1.87,2517.5,1.0,Btr001/chan6.sph,0
7429,1890.46,2.79,1891.89,1.0,Btr001/chan6.sph,0
7430,450.27,0.49,449.87,1.0,Btr001/chan6.sph,0
7431,763.17,2.59,763.75,1.0,Btr001/chan0.sph,0
7432,3110.94,1.55,3111.42,1.0,Btr001/chan3.sph,0
7433,738.57,1.82,738.68,1.0,Btr001/chan6.sph,0
7434,1858.65,1.83,1858.89,1.0,Btr001/chan2.sph,0
7435,1238.16,0.89,1238.06,1.0,Btr001/chan0.sph,0
7436,1777.57,0.87,1777.53,1.0,Btr001/chan3.sph,0
7437,1174.59,1.14,1174.69,1.0,Btr001/chan6.sph,0
7438,3083.51,1.22,3083.59,1.0,Btr001/chan0.sph,0
7439,2777.5,1.2,2777.64,1.0,Btr001/chan2.sph,0
7440,2811.3,1.71,2811.63,1.0,Btr001/chan2.sph,0
7441,2552.71,0.55,2552.28,1.0,Btr001/chan6.sph,0
7442,1251.71,0.62,1251.58,1.0,Btr001/chan6.sph,0
7443,3926.16,1.48,3926.37,1.0,Btr001/chan3.sph,0
7444,2064.77,0.38,2064.23,1.0,Btr001/chan3.sph,0
7445,714.98,1.48,715.12,1.0,Btr001/chan6.sph,0
7446,3895.06,1.95,3895.12,1.0,Btr001/chan9.sph,0
7447,1245.75,1.33,1245.75,1.0,Btr001/chan7.sph,0
7448,1791.34,2.84,1792.55,1.0,Btr001/chan3.sph,0
7449,772.26,4.72,774.23,1.0,Btr001/chan3.sph,0
7450,1831.34,1.03,1831.34,1.0,Btr001/chan9.sph,0
7451,708.26,0.56,708.2,1.0,Btr001/chan3.sph,0
7452,2462.16,3.09,2462.18,1.0,Btr001/chan2.sph,0
7453,3033.19,4.92,3037.01,1.0,Btr001/chan7.sph,0
7454,3523.8,1.75,3524.0,1.0,Btr001/chan6.sph,0
7455,2110.92,2.74,2111.9,1.0,Btr001/chan7.sph,0
7456,611.28,3.78,612.19,1.0,Btr001/chan7.sph,0
7457,1265.34,3.12,1266.01,1.0,Btr001/chan9.sph,0
7458,2202.9,0.48,2202.41,1.0,Btr001/chan0.sph,0
7459,1965.84,1.04,1965.87,1.0,Btr001/chan2.sph,0
7460,54.23,0.57,53.86,1.0,Btr001/chan2.sph,0
7461,952.77,1.14,952.78,1.0,Btr001/chan3.sph,0
7462,3308.0,1.54,3308.5,1.0,Btr001/chan2.sph,0
7463,2143.57,0.78,2143.44,1.0,Btr001/chan9.sph,0
7464,3920.24,1.04,3920.26,1.0,Btr001/chan7.sph,0
7465,366.84,4.72,368.19,1.0,Btr001/chan6.sph,0
7466,2278.07,3.24,2279.11,1.0,Btr001/chan2.sph,0
7467,2064.97,0.7,2064.69,1.0,Btr001/chan7.sph,0
7468,3746.29,1.4,3746.49,1.0,Btr001/chan3.sph,0
7469,2291.74,1.11,2291.83,1.0,Btr001/chan9.sph,0
7470,2136.96,1.78,2137.64,1.0,Btr001/chan6.sph,0
7471,3624.0,1.65,3624.31,1.0,Btr001/chan2.sph,0
7472,3472.58,1.54,3472.7,1.0,Btr001/chan7.sph,0
7473,976.2,1.83,976.61,1.0,Btr001/chan7.sph,0
7474,895.97,1.29,896.08,1.0,Btr001/chan6.sph,0
7475,2722.9,0.78,2722.9,1.0,Btr001/chan0.sph,0
7476,2854.65,0.55,2854.31,1.0,Btr001/chan3.sph,0
7477,295.6,1.25,295.84,1.0,Btr001/chan9.sph,0
7478,3720.3,1.45,3720.75,1.0,Btr001/chan6.sph,0
7479,1677.95,1.26,1678.21,1.0,Btr001/chan9.sph,0
7480,929.27,1.62,929.63,1.0,Btr001/chan0.sph,0
7481,986.31,1.9,986.49,1.0,Btr001/chan7.sph,0
7482,472.97,1.23,473.19,1.0,Btr001/chan3.sph,0
7483,1844.01,0.67,1843.86,1.0,Btr001/chan0.sph,0
7484,3033.88,3.22,3034.62,1.0,Btr001/chan2.sph,0
7485,3394.15,2.88,3394.74,1.0,Btr001/chan0.sph,0
7486,1122.96,2.7,1124.23,1.0,Btr001/chan2.sph,0
7487,1288.82,1.3,1288.98,1.0,Btr001/chan0.sph,0
7488,3695.06,2.68,3695.42,1.0,Btr001/chan3.sph,0
7489,973.23,0.82,973.21,1.0,Btr001/chan0.sph,0
7490,1734.82,1.39,1734.92,1.0,Btr001/chan0.sph,0
7491,3276.04,1.04,3276.04,1.0,Btr001/chan9.sph,0
7492,928.84,0.55,928.44,1.0,Btr001/chan7.sph,0
7493,3281.48,1.09,3281.49,1.0,Btr001/chan2.sph,0
7494,2345.5,2.48,2345.57,1.0,Btr001/chan2.sph,0
7495,2795.22,2.89,2796.24,1.0,Btr001/chan0.sph,0
7496,3395.8,1.73,3396.29,1.0,Btr001/chan3.sph,0
7497,2472.97,1.81,2473.36,1.0,Btr001/chan3.sph,0
7498,285.36,1.68,285.8,1.0,Btr001/chan3.sph,0
7499,1139.01,0.62,1138.82,1.0,Btr001/chan7.sph,0
7500,3908.35,0.9,3908.33,1.0,Btr001/chan9.sph,0
7501,1336.68,1.03,1336.71,1.0,Btr001/chan2.sph,0
7502,3427.76,2.51,3429.17,1.0,Btr001/chan7.sph,0
7503,3874.07,3.5,3876.23,1.0,Btr001/chan6.sph,0
7504,1899.1,3.0,1900.11,1.0,Btr001/chan0.sph,0
7505,857.8,0.73,857.73,1.0,Btr001/chan7.sph,0
7506,1832.28,11.72,1837.01,1.0,Btr001/chan2.sph,0
7507,2087.65,3.06,2088.51,1.0,Btr001/chan3.sph,0
7508,3389.49,1.86,3389.54,1.0,Btr001/chan9.sph,0
7509,2234.15,3.2,2234.49,1.0,Btr001/chan2.sph,0
7510,3389.77,1.77,3390.34,1.0,Btr001/chan9.sph,0
7511,3344.77,1.34,3344.98,1.0,Btr001/chan6.sph,0
7512,837.43,2.41,837.56,1.0,Btr001/chan7.sph,0
7513,2772.57,2.53,2773.12,1.0,Btr001/chan7.sph,0
7514,874.2,2.92,875.65,1.0,Btr001/chan3.sph,0
7515,1999.39,1.89,1999.42,1.0,Btr001/chan9.sph,0
7516,2607.03,0.6,2606.85,1.0,Btr001/chan0.sph,0
7517,562.85,2.26,563.66,1.0,Btr001/chan6.sph,0
7518,586.82,0.98,586.82,1.0,Btr001/chan0.sph,0
7519,3450.52,0.81,3450.37,1.0,Btr001/chan3.sph,0
7520,1395.77,2.54,1397.06,1.0,Btr001/chan2.sph,0
7521,921.17,3.03,921.7,1.0,Btr001/chan6.sph,0
7522,3059.34,5.15,3062.51,1.0,Btr001/chan6.sph,0
7523,2520.6,1.86,2521.37,1.0,Btr001/chan7.sph,0
7524,2886.16,2.69,2886.7,1.0,Btr001/chan9.sph,0
7525,3771.25,0.78,3771.09,1.0,Btr001/chan9.sph,0
7526,2169.28,0.81,2169.24,1.0,Btr001/chan2.sph,0
7527,992.01,1.61,992.05,1.0,Btr001/chan9.sph,0
7528,2959.56,3.4,2961.11,1.0,Btr001/chan7.sph,0
7529,2082.54,1.32,2082.82,1.0,Btr001/chan2.sph,0
7530,718.13,0.5,717.94,1.0,Btr001/chan6.sph,0
7531,1767.36,4.97,1769.65,1.0,Btr001/chan9.sph,0
7532,2379.17,2.79,2380.44,1.0,Btr001/chan0.sph,0
7533,3199.03,2.89,3199.09,1.0,Btr001/chan7.sph,0
7534,1020.45,1.03,1020.46,1.0,Btr001/chan2.sph,0
7535,3396.79,1.31,3396.81,1.0,Btr001/chan3.sph,0
7536,3547.21,4.12,3548.69,1.0,Btr001/chan0.sph,0
7537,3736.66,2.41,3737.55,1.0,Btr001/chan0.sph,0
7538,1795.02,3.41,1796.03,1.0,Btr001/chan2.sph,0
7539,3869.33,1.06,3869.37,1.0,Btr001/chan3.sph,0
7540,3500.92,5.66,3504.38,1.0,Btr001/chan9.sph,0
7541,1910.41,1.9,1911.01,1.0,Btr001/chan9.sph,0
7542,3067.84,3.13,3068.69,1.0,Btr001/chan7.sph,0
7543,3737.52,4.24,3740.43,1.0,Btr001/chan0.sph,0
7544,3912.81,2.31,3912.9,1.0,Btr001/chan9.sph,0
7545,1698.24,4.34,1700.99,1.0,Btr001/chan3.sph,0
7546,1504.5,2.52,1504.66,1.0,Btr001/chan6.sph,0
7547,1276.34,0.69,1276.12,1.0,Btr001/chan2.sph,0
7548,789.33,0.78,789.17,1.0,Btr001/chan6.sph,0
7549,90.12,1.44,90.2,1.0,Btr001/chan7.sph,0
7550,1929.84,0.94,1929.84,1.0,Btr001/chan6.sph,0
7551,516.32,2.35,517.47,1.0,Btr001/chan2.sph,0
7552,3483.35,1.15,3483.48,1.0,Btr001/chan3.sph,0
7553,3035.88,0.87,3035.88,1.0,Btr001/chan0.sph,0
7554,734.15,4.37,737.4,1.0,Btr001/chan6.sph,0
7555,3760.51,1.35,3760.55,1.0,Btr001/chan6.sph,0
7556,3040.19,2.26,3040.99,1.0,Btr001/chan9.sph,0
7557,3114.78,2.43,3115.63,1.0,Btr001/chan3.sph,0
7558,2528.3,2.73,2528.4,1.0,Btr001/chan7.sph,0
7559,2317.56,0.65,2317.32,1.0,Btr001/chan7.sph,0
7560,2227.46,1.47,2227.53,1.0,Btr001/chan9.sph,0
7561,2030.65,0.41,2030.08,1.0,Btr001/chan0.sph,0
7562,1102.22,1.36,1102.48,1.0,Btr001/chan6.sph,0
7563,1872.36,0.8,1872.26,1.0,Btr001/chan0.sph,0
7564,1026.11,0.56,1026.03,1.0,Btr001/chan9.sph,0
7565,3327.68,2.23,3328.56,1.0,Btr001/chan6.sph,0
7566,3695.76,1.03,3695.78,1.0,Btr001/chan3.sph,0
7567,1647.03,1.72,1647.62,1.0,Btr001/chan7.sph,0
7568,2077.7,3.04,2078.96,1.0,Btr001/chan7.sph,0
7569,2974.77,2.51,2975.35,1.0,Btr001/chan9.sph,0
7570,427.95,1.18,428.07,1.0,Btr001/chan7.sph,0
7571,154.77,0.86,154.73,1.0,Btr001/chan0.sph,0
7572,2183.66,1.36,2183.8,1.0,Btr001/chan3.sph,0
7573,3502.7,2.23,3502.95,1.0,Btr001/chan0.sph,0
7574,964.76,3.49,966.01,1.0,Btr001/chan6.sph,0
7575,3220.47,1.94,3221.03,1.0,Btr001/chan3.sph,0
7576,980.85,2.73,981.25,1.0,Btr001/chan6.sph,0
7577,455.52,1.68,455.52,1.0,Btr001/chan2.sph,0
7578,117.21,1.79,117.28,1.0,Btr001/chan9.sph,0
7579,84.06,0.46,84.03,1.0,Btr001/chan3.sph,0
7580,2475.72,1.26,2475.83,1.0,Btr001/chan0.sph,0
7581,1339.86,2.56,1340.55,1.0,Btr001/chan6.sph,0
7582,2190.87,2.3,2191.51,1.0,Btr001/chan3.sph,0
7583,1198.33,0.63,1198.28,1.0,Btr001/chan6.sph,0
7584,3257.58,0.75,3257.56,1.0,Btr001/chan2.sph,0
7585,3428.07,3.32,3429.53,1.0,Btr001/chan0.sph,0
7586,3281.91,1.88,3282.51,1.0,Btr001/chan9.sph,0
7587,869.5,4.15,870.94,1.0,Btr001/chan2.sph,0
7588,3745.01,2.42,3745.32,1.0,Btr001/chan7.sph,0
7589,2462.29,1.09,2462.36,1.0,Btr001/chan9.sph,0
7590,610.73,0.74,610.66,1.0,Btr001/chan7.sph,0
7591,3420.33,1.51,3420.42,1.0,Btr001/chan6.sph,0
7592,2382.35,4.48,2384.6,1.0,Btr001/chan9.sph,0
7593,2103.85,1.02,2103.86,1.0,Btr001/chan3.sph,0
7594,1160.51,2.79,1162.15,1.0,Btr001/chan9.sph,0
7595,2983.72,1.26,2983.78,1.0,Btr001/chan6.sph,0
7596,3820.28,2.23,3820.82,1.0,Btr001/chan6.sph,0
7597,370.53,8.55,377.68,1.0,Btr001/chan9.sph,0
7598,1851.3,8.5,1855.19,1.0,Btr001/chan3.sph,0
7599,941.62,4.43,944.07,1.0,Btr001/chan3.sph,0
7600,3752.65,7.86,3757.7,1.0,Btr001/chan3.sph,0
7601,955.65,0.53,955.19,1.0,Btr001/chan0.sph,0
7602,898.98,2.48,899.23,1.0,Btr001/chan7.sph,0
7603,3282.89,2.98,3284.14,1.0,Btr001/chan0.sph,0
7604,3310.55,0.95,3310.51,1.0,Btr001/chan9.sph,0
7605,1905.29,1.02,1905.29,1.0,Btr001/chan6.sph,0
7606,2315.48,5.4,2316.84,1.0,Btr001/chan3.sph,0
7607,3041.78,2.38,3041.84,1.0,Btr001/chan6.sph,0
7608,465.89,2.57,466.36,1.0,Btr001/chan2.sph,0
7609,123.21,4.8,126.44,1.0,Btr001/chan7.sph,0
7610,1324.23,3.1,1325.34,1.0,Btr001/chan6.sph,0
7611,1689.44,3.73,1689.92,1.0,Btr001/chan7.sph,0
7612,649.24,2.82,650.83,1.0,Btr001/chan6.sph,0
7613,1144.21,1.63,1144.3,1.0,Btr001/chan7.sph,0
7614,3558.6,1.97,3558.92,1.0,Btr001/chan7.sph,0
7615,2826.1,1.21,2826.25,1.0,Btr001/chan7.sph,0
7616,698.92,0.6,698.86,1.0,Btr001/chan0.sph,0
7617,2688.26,1.94,2688.95,1.0,Btr001/chan7.sph,0
7618,3036.14,0.57,3035.72,1.0,Btr001/chan0.sph,0
7619,1136.3,1.54,1136.44,1.0,Btr001/chan9.sph,0
7620,1657.29,0.93,1657.25,1.0,Btr001/chan3.sph,0
7621,1257.75,0.5,1257.55,1.0,Btr001/chan6.sph,0
7622,191.63,1.65,191.99,1.0,Btr001/chan3.sph,0
7623,208.83,1.39,208.96,1.0,Btr001/chan6.sph,0
7624,3491.6,0.64,3491.31,1.0,Btr001/chan9.sph,0
7625,3546.64,4.53,3547.31,1.0,Btr001/chan7.sph,0
7626,896.63,4.02,896.97,1.0,Btr001/chan2.sph,0
7627,2266.28,4.35,2269.17,1.0,Btr001/chan2.sph,0
7628,3519.42,4.69,3522.76,1.0,Btr001/chan6.sph,0
7629,17.5,4.84,20.34,1.0,Btr001/chan3.sph,0
7630,1355.61,0.88,1355.5,1.0,Btr001/chan2.sph,0
7631,3044.08,1.55,3044.31,1.0,Btr001/chan3.sph,0
7632,1836.7,1.31,1836.97,1.0,Btr001/chan7.sph,0
7633,1007.32,1.0,1007.31,1.0,Btr001/chan3.sph,0
7634,2825.99,0.63,2825.66,1.0,Btr001/chan2.sph,0
7635,877.91,0.55,877.73,1.0,Btr001/chan7.sph,0
7636,461.28,2.88,462.82,1.0,Btr001/chan3.sph,0
7637,3798.15,3.01,3798.37,1.0,Btr001/chan2.sph,0
7638,3926.24,2.01,3926.59,1.0,Btr001/chan7.sph,0
7639,3614.02,1.78,3614.32,1.0,Btr001/chan2.sph,0
7640,2927.85,1.79,2928.37,1.0,Btr001/chan0.sph,0
7641,549.2,6.39,553.99,1.0,Btr001/chan0.sph,0
7642,3431.92,4.1,3432.59,1.0,Btr001/chan6.sph,0
7643,2389.57,3.15,2389.75,1.0,Btr001/chan2.sph,0
7644,1520.4,2.22,1520.91,1.0,Btr001/chan9.sph,0
7645,1698.99,0.46,1698.6,1.0,Btr001/chan6.sph,0
7646,2908.17,2.09,2909.23,1.0,Btr001/chan0.sph,0
7647,1959.31,1.87,1960.03,1.0,Btr001/chan2.sph,0
